Число узлов n = 10001
-------------------------------------------------------------
|    x    |          u(z)          |          f(z)          |
| 0.29580 |      3.739004e-07      |      3.407202e+03      |
| 0.29590 |      3.738884e-07      |      3.408282e+03      |
| 0.29600 |      3.738764e-07      |      3.409362e+03      |
| 0.29610 |      3.738643e-07      |      3.410442e+03      |
| 0.29620 |      3.738523e-07      |      3.411522e+03      |
| 0.29630 |      3.738403e-07      |      3.412602e+03      |
| 0.29640 |      3.738283e-07      |      3.413681e+03      |
| 0.29650 |      3.738163e-07      |      3.414761e+03      |
| 0.29660 |      3.738042e-07      |      3.415840e+03      |
| 0.29670 |      3.737922e-07      |      3.416919e+03      |
| 0.29680 |      3.737802e-07      |      3.417998e+03      |
| 0.29690 |      3.737682e-07      |      3.419077e+03      |
| 0.29700 |      3.737561e-07      |      3.420156e+03      |
| 0.29710 |      3.737441e-07      |      3.421234e+03      |
| 0.29720 |      3.737320e-07      |      3.422313e+03      |
| 0.29730 |      3.737200e-07      |      3.423391e+03      |
| 0.29740 |      3.737079e-07      |      3.424469e+03      |
| 0.29750 |      3.736959e-07      |      3.425547e+03      |
| 0.29760 |      3.736838e-07      |      3.426625e+03      |
| 0.29770 |      3.736717e-07      |      3.427703e+03      |
| 0.29780 |      3.736597e-07      |      3.428781e+03      |
| 0.29790 |      3.736476e-07      |      3.429859e+03      |
| 0.29800 |      3.736355e-07      |      3.430936e+03      |
| 0.29810 |      3.736234e-07      |      3.432013e+03      |
| 0.29820 |      3.736114e-07      |      3.433091e+03      |
| 0.29830 |      3.735993e-07      |      3.434168e+03      |
| 0.29840 |      3.735872e-07      |      3.435245e+03      |
| 0.29850 |      3.735751e-07      |      3.436322e+03      |
| 0.29860 |      3.735630e-07      |      3.437398e+03      |
| 0.29870 |      3.735509e-07      |      3.438475e+03      |
| 0.29880 |      3.735388e-07      |      3.439551e+03      |
| 0.29890 |      3.735267e-07      |      3.440628e+03      |
| 0.29900 |      3.735146e-07      |      3.441704e+03      |
| 0.29910 |      3.735025e-07      |      3.442780e+03      |
| 0.29920 |      3.734903e-07      |      3.443856e+03      |
| 0.29930 |      3.734782e-07      |      3.444932e+03      |
| 0.29940 |      3.734661e-07      |      3.446007e+03      |
| 0.29950 |      3.734540e-07      |      3.447083e+03      |
| 0.29960 |      3.734418e-07      |      3.448158e+03      |
| 0.29970 |      3.734297e-07      |      3.449233e+03      |
| 0.29980 |      3.734176e-07      |      3.450309e+03      |
| 0.29990 |      3.734054e-07      |      3.451384e+03      |
| 0.30000 |      3.733933e-07      |      3.452458e+03      |
| 0.30010 |      3.733811e-07      |      3.453533e+03      |
| 0.30020 |      3.733690e-07      |      3.454608e+03      |
| 0.30030 |      3.733568e-07      |      3.455682e+03      |
| 0.30040 |      3.733447e-07      |      3.456757e+03      |
| 0.30050 |      3.733325e-07      |      3.457831e+03      |
| 0.30060 |      3.733203e-07      |      3.458905e+03      |
| 0.30070 |      3.733082e-07      |      3.459979e+03      |
| 0.30080 |      3.732960e-07      |      3.461053e+03      |
| 0.30090 |      3.732838e-07      |      3.462126e+03      |
| 0.30100 |      3.732717e-07      |      3.463200e+03      |
| 0.30110 |      3.732595e-07      |      3.464273e+03      |
| 0.30120 |      3.732473e-07      |      3.465347e+03      |
| 0.30130 |      3.732351e-07      |      3.466420e+03      |
| 0.30140 |      3.732229e-07      |      3.467493e+03      |
| 0.30150 |      3.732107e-07      |      3.468566e+03      |
| 0.30160 |      3.731985e-07      |      3.469639e+03      |
| 0.30170 |      3.731863e-07      |      3.470711e+03      |
| 0.30180 |      3.731741e-07      |      3.471784e+03      |
| 0.30190 |      3.731619e-07      |      3.472856e+03      |
| 0.30200 |      3.731497e-07      |      3.473928e+03      |
| 0.30210 |      3.731375e-07      |      3.475001e+03      |
| 0.30220 |      3.731252e-07      |      3.476073e+03      |
| 0.30230 |      3.731130e-07      |      3.477144e+03      |
| 0.30240 |      3.731008e-07      |      3.478216e+03      |
| 0.30250 |      3.730886e-07      |      3.479288e+03      |
| 0.30260 |      3.730763e-07      |      3.480359e+03      |
| 0.30270 |      3.730641e-07      |      3.481430e+03      |
| 0.30280 |      3.730518e-07      |      3.482502e+03      |
| 0.30290 |      3.730396e-07      |      3.483573e+03      |
| 0.30300 |      3.730273e-07      |      3.484643e+03      |
| 0.30310 |      3.730151e-07      |      3.485714e+03      |
| 0.30320 |      3.730028e-07      |      3.486785e+03      |
| 0.30330 |      3.729906e-07      |      3.487855e+03      |
| 0.30340 |      3.729783e-07      |      3.488926e+03      |
| 0.30350 |      3.729661e-07      |      3.489996e+03      |
| 0.30360 |      3.729538e-07      |      3.491066e+03      |
| 0.30370 |      3.729415e-07      |      3.492136e+03      |
| 0.30380 |      3.729292e-07      |      3.493206e+03      |
| 0.30390 |      3.729170e-07      |      3.494276e+03      |
| 0.30400 |      3.729047e-07      |      3.495345e+03      |
| 0.30410 |      3.728924e-07      |      3.496414e+03      |
| 0.30420 |      3.728801e-07      |      3.497484e+03      |
| 0.30430 |      3.728678e-07      |      3.498553e+03      |
| 0.30440 |      3.728555e-07      |      3.499622e+03      |
| 0.30450 |      3.728432e-07      |      3.500691e+03      |
| 0.30460 |      3.728309e-07      |      3.501759e+03      |
| 0.30470 |      3.728186e-07      |      3.502828e+03      |
| 0.30480 |      3.728063e-07      |      3.503897e+03      |
| 0.30490 |      3.727940e-07      |      3.504965e+03      |
| 0.30500 |      3.727817e-07      |      3.506033e+03      |
| 0.30510 |      3.727693e-07      |      3.507101e+03      |
| 0.30520 |      3.727570e-07      |      3.508169e+03      |
| 0.30530 |      3.727447e-07      |      3.509237e+03      |
| 0.30540 |      3.727324e-07      |      3.510304e+03      |
| 0.30550 |      3.727200e-07      |      3.511372e+03      |
| 0.30560 |      3.727077e-07      |      3.512439e+03      |
| 0.30570 |      3.726954e-07      |      3.513506e+03      |
| 0.30580 |      3.726830e-07      |      3.514574e+03      |
| 0.30590 |      3.726707e-07      |      3.515640e+03      |
| 0.30600 |      3.726583e-07      |      3.516707e+03      |
| 0.30610 |      3.726460e-07      |      3.517774e+03      |
| 0.30620 |      3.726336e-07      |      3.518840e+03      |
| 0.30630 |      3.726212e-07      |      3.519907e+03      |
| 0.30640 |      3.726089e-07      |      3.520973e+03      |
| 0.30650 |      3.725965e-07      |      3.522039e+03      |
| 0.30660 |      3.725841e-07      |      3.523105e+03      |
| 0.30670 |      3.725718e-07      |      3.524171e+03      |
| 0.30680 |      3.725594e-07      |      3.525237e+03      |
| 0.30690 |      3.725470e-07      |      3.526302e+03      |
| 0.30700 |      3.725346e-07      |      3.527368e+03      |
| 0.30710 |      3.725222e-07      |      3.528433e+03      |
| 0.30720 |      3.725098e-07      |      3.529498e+03      |
| 0.30730 |      3.724974e-07      |      3.530563e+03      |
| 0.30740 |      3.724850e-07      |      3.531628e+03      |
| 0.30750 |      3.724726e-07      |      3.532693e+03      |
| 0.30760 |      3.724602e-07      |      3.533757e+03      |
| 0.30770 |      3.724478e-07      |      3.534822e+03      |
| 0.30780 |      3.724354e-07      |      3.535886e+03      |
| 0.30790 |      3.724230e-07      |      3.536950e+03      |
| 0.30800 |      3.724106e-07      |      3.538014e+03      |
| 0.30810 |      3.723982e-07      |      3.539078e+03      |
| 0.30820 |      3.723857e-07      |      3.540142e+03      |
| 0.30830 |      3.723733e-07      |      3.541205e+03      |
| 0.30840 |      3.723609e-07      |      3.542269e+03      |
| 0.30850 |      3.723484e-07      |      3.543332e+03      |
| 0.30860 |      3.723360e-07      |      3.544395e+03      |
| 0.30870 |      3.723236e-07      |      3.545458e+03      |
| 0.30880 |      3.723111e-07      |      3.546521e+03      |
| 0.30890 |      3.722987e-07      |      3.547584e+03      |
| 0.30900 |      3.722862e-07      |      3.548646e+03      |
| 0.30910 |      3.722738e-07      |      3.549709e+03      |
| 0.30920 |      3.722613e-07      |      3.550771e+03      |
| 0.30930 |      3.722488e-07      |      3.551833e+03      |
| 0.30940 |      3.722364e-07      |      3.552895e+03      |
| 0.30950 |      3.722239e-07      |      3.553957e+03      |
| 0.30960 |      3.722114e-07      |      3.555019e+03      |
| 0.30970 |      3.721990e-07      |      3.556080e+03      |
| 0.30980 |      3.721865e-07      |      3.557142e+03      |
| 0.30990 |      3.721740e-07      |      3.558203e+03      |
| 0.31000 |      3.721615e-07      |      3.559264e+03      |
| 0.31010 |      3.721490e-07      |      3.560325e+03      |
| 0.31020 |      3.721365e-07      |      3.561386e+03      |
| 0.31030 |      3.721240e-07      |      3.562447e+03      |
| 0.31040 |      3.721115e-07      |      3.563507e+03      |
| 0.31050 |      3.720990e-07      |      3.564568e+03      |
| 0.31060 |      3.720865e-07      |      3.565628e+03      |
| 0.31070 |      3.720740e-07      |      3.566688e+03      |
| 0.31080 |      3.720615e-07      |      3.567748e+03      |
| 0.31090 |      3.720490e-07      |      3.568808e+03      |
| 0.31100 |      3.720365e-07      |      3.569868e+03      |
| 0.31110 |      3.720239e-07      |      3.570927e+03      |
| 0.31120 |      3.720114e-07      |      3.571986e+03      |
| 0.31130 |      3.719989e-07      |      3.573046e+03      |
| 0.31140 |      3.719864e-07      |      3.574105e+03      |
| 0.31150 |      3.719738e-07      |      3.575164e+03      |
| 0.31160 |      3.719613e-07      |      3.576223e+03      |
| 0.31170 |      3.719487e-07      |      3.577281e+03      |
| 0.31180 |      3.719362e-07      |      3.578340e+03      |
| 0.31190 |      3.719236e-07      |      3.579398e+03      |
| 0.31200 |      3.719111e-07      |      3.580456e+03      |
| 0.31210 |      3.718985e-07      |      3.581515e+03      |
| 0.31220 |      3.718860e-07      |      3.582573e+03      |
| 0.31230 |      3.718734e-07      |      3.583630e+03      |
| 0.31240 |      3.718608e-07      |      3.584688e+03      |
| 0.31250 |      3.718483e-07      |      3.585745e+03      |
| 0.31260 |      3.718357e-07      |      3.586803e+03      |
| 0.31270 |      3.718231e-07      |      3.587860e+03      |
| 0.31280 |      3.718105e-07      |      3.588917e+03      |
| 0.31290 |      3.717980e-07      |      3.589974e+03      |
| 0.31300 |      3.717854e-07      |      3.591031e+03      |
| 0.31310 |      3.717728e-07      |      3.592087e+03      |
| 0.31320 |      3.717602e-07      |      3.593144e+03      |
| 0.31330 |      3.717476e-07      |      3.594200e+03      |
| 0.31340 |      3.717350e-07      |      3.595256e+03      |
| 0.31350 |      3.717224e-07      |      3.596312e+03      |
| 0.31360 |      3.717098e-07      |      3.597368e+03      |
| 0.31370 |      3.716972e-07      |      3.598424e+03      |
| 0.31380 |      3.716846e-07      |      3.599479e+03      |
| 0.31390 |      3.716719e-07      |      3.600535e+03      |
| 0.31400 |      3.716593e-07      |      3.601590e+03      |
| 0.31410 |      3.716467e-07      |      3.602645e+03      |
| 0.31420 |      3.716341e-07      |      3.603700e+03      |
| 0.31430 |      3.716214e-07      |      3.604755e+03      |
| 0.31440 |      3.716088e-07      |      3.605810e+03      |
| 0.31450 |      3.715962e-07      |      3.606864e+03      |
| 0.31460 |      3.715835e-07      |      3.607919e+03      |
| 0.31470 |      3.715709e-07      |      3.608973e+03      |
| 0.31480 |      3.715582e-07      |      3.610027e+03      |
| 0.31490 |      3.715456e-07      |      3.611081e+03      |
| 0.31500 |      3.715329e-07      |      3.612135e+03      |
| 0.31510 |      3.715203e-07      |      3.613188e+03      |
| 0.31520 |      3.715076e-07      |      3.614242e+03      |
| 0.31530 |      3.714950e-07      |      3.615295e+03      |
| 0.31540 |      3.714823e-07      |      3.616348e+03      |
| 0.31550 |      3.714696e-07      |      3.617401e+03      |
| 0.31560 |      3.714570e-07      |      3.618454e+03      |
| 0.31570 |      3.714443e-07      |      3.619507e+03      |
| 0.31580 |      3.714316e-07      |      3.620559e+03      |
| 0.31590 |      3.714189e-07      |      3.621612e+03      |
| 0.31600 |      3.714062e-07      |      3.622664e+03      |
| 0.31610 |      3.713935e-07      |      3.623716e+03      |
| 0.31620 |      3.713809e-07      |      3.624768e+03      |
| 0.31630 |      3.713682e-07      |      3.625820e+03      |
| 0.31640 |      3.713555e-07      |      3.626871e+03      |
| 0.31650 |      3.713428e-07      |      3.627923e+03      |
| 0.31660 |      3.713301e-07      |      3.628974e+03      |
| 0.31670 |      3.713173e-07      |      3.630025e+03      |
| 0.31680 |      3.713046e-07      |      3.631076e+03      |
| 0.31690 |      3.712919e-07      |      3.632127e+03      |
| 0.31700 |      3.712792e-07      |      3.633178e+03      |
| 0.31710 |      3.712665e-07      |      3.634229e+03      |
| 0.31720 |      3.712537e-07      |      3.635279e+03      |
| 0.31730 |      3.712410e-07      |      3.636329e+03      |
| 0.31740 |      3.712283e-07      |      3.637379e+03      |
| 0.31750 |      3.712156e-07      |      3.638429e+03      |
| 0.31760 |      3.712028e-07      |      3.639479e+03      |
| 0.31770 |      3.711901e-07      |      3.640529e+03      |
| 0.31780 |      3.711773e-07      |      3.641578e+03      |
| 0.31790 |      3.711646e-07      |      3.642628e+03      |
| 0.31800 |      3.711518e-07      |      3.643677e+03      |
| 0.31810 |      3.711391e-07      |      3.644726e+03      |
| 0.31820 |      3.711263e-07      |      3.645775e+03      |
| 0.31830 |      3.711136e-07      |      3.646823e+03      |
| 0.31840 |      3.711008e-07      |      3.647872e+03      |
| 0.31850 |      3.710880e-07      |      3.648920e+03      |
| 0.31860 |      3.710752e-07      |      3.649969e+03      |
| 0.31870 |      3.710625e-07      |      3.651017e+03      |
| 0.31880 |      3.710497e-07      |      3.652065e+03      |
| 0.31890 |      3.710369e-07      |      3.653112e+03      |
| 0.31900 |      3.710241e-07      |      3.654160e+03      |
| 0.31910 |      3.710113e-07      |      3.655207e+03      |
| 0.31920 |      3.709986e-07      |      3.656255e+03      |
| 0.31930 |      3.709858e-07      |      3.657302e+03      |
| 0.31940 |      3.709730e-07      |      3.658349e+03      |
| 0.31950 |      3.709602e-07      |      3.659396e+03      |
| 0.31960 |      3.709474e-07      |      3.660442e+03      |
| 0.31970 |      3.709345e-07      |      3.661489e+03      |
| 0.31980 |      3.709217e-07      |      3.662535e+03      |
| 0.31990 |      3.709089e-07      |      3.663581e+03      |
| 0.32000 |      3.708961e-07      |      3.664627e+03      |
| 0.32010 |      3.708833e-07      |      3.665673e+03      |
| 0.32020 |      3.708705e-07      |      3.666719e+03      |
